step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
398,CASH_OUT,492484.76,C944039122,0.0,0.0,C1994468184,1347292.4,1839777.15,0,0
12,CASH_OUT,381951.72,C1661160074,17228.0,0.0,C110721357,4966317.21,5257444.67,0,0
279,CASH_OUT,192941.3,C1147643903,20942.0,0.0,C1293949098,108548.14,301489.45,0,0
353,TRANSFER,427867.59,C1532920509,0.0,0.0,C1956953769,654025.1,1081892.69,0,0
324,PAYMENT,8500.77,C1192179000,345333.39,336832.63,M1613946030,0.0,0.0,0,0
306,PAYMENT,20209.01,C712174495,20834.0,624.99,M212311350,0.0,0.0,0,0
36,CASH_OUT,178305.8,C784127171,0.0,0.0,C362177417,406864.66,585170.46,0,0
324,CASH_IN,60456.6,C579857601,4038942.24,4099398.85,C646017803,241010.6,180553.99,0,0
136,PAYMENT,17399.84,C617793852,203874.0,186474.16,M1401393293,0.0,0.0,0,0
297,PAYMENT,23087.79,C2135857528,0.0,0.0,M234849008,0.0,0.0,0,0
138,CASH_IN,251213.96,C102654772,1470460.14,1721674.1,C589222460,299984.0,0.0,0,0
162,CASH_OUT,7989.53,C146108575,0.0,0.0,C1644689605,41522.76,49512.29,0,0
129,CASH_IN,440148.86,C1209172371,1254.0,441402.86,C451464276,560094.62,119945.76,0,0
373,CASH_OUT,131598.22,C931888763,32358.0,0.0,C2078924877,0.0,131598.22,0,0
15,PAYMENT,7642.62,C583464759,325585.48,317942.87,M1142247434,0.0,0.0,0,0
130,CASH_IN,270271.42,C1497523428,10078574.37,10348845.79,C1186535773,1650546.44,1380275.01,0,0
7,PAYMENT,4038.44,C881300195,134343.0,130304.56,M1918455385,0.0,0.0,0,0
306,CASH_OUT,336741.5,C1120400877,0.0,0.0,C1692071955,1771254.11,2107995.62,0,0
303,TRANSFER,170654.76,C2065547489,597168.0,426513.24,C1531218943,1486513.51,1657168.27,0,0
378,CASH_OUT,5482.96,C1032061244,244334.0,238851.04,C1465520349,0.0,5482.96,0,0
569,PAYMENT,396.55,C1805259733,394749.07,394352.52,M1297533058,0.0,0.0,0,0
185,CASH_OUT,102155.74,C1402329220,0.0,0.0,C703432707,1085291.34,1187447.07,0,0
19,TRANSFER,248597.85,C1313228608,0.0,0.0,C1917717054,264962.65,513560.5,0,0
227,CASH_OUT,119891.16,C242783643,1777.0,0.0,C1233838629,2071167.33,2191058.49,0,0
131,CASH_OUT,301181.56,C1467262672,12662.0,0.0,C1802035220,0.0,301181.56,0,0
330,PAYMENT,3414.41,C268376704,0.0,0.0,M285397828,0.0,0.0,0,0
201,CASH_OUT,112511.24,C1088141258,0.0,0.0,C1524928347,222904.29,335415.53,0,0
36,CASH_OUT,165409.19,C2047676095,24792.0,0.0,C2143572543,0.0,165409.19,0,0
334,PAYMENT,15669.83,C1849670420,10518.0,0.0,M2069353126,0.0,0.0,0,0
19,CASH_IN,175963.26,C253465232,3095.0,179058.26,C1840253816,1175.0,0.0,0,0
306,CASH_OUT,245751.84,C1183442704,0.0,0.0,C1853317440,1571546.05,1817297.89,0,0
119,PAYMENT,2087.31,C964184939,45257.0,43169.69,M83418170,0.0,0.0,0,0
205,PAYMENT,9749.46,C2048272486,52532.0,42782.54,M219592499,0.0,0.0,0,0
358,PAYMENT,25531.0,C2096927499,47290.0,21759.0,M164203606,0.0,0.0,0,0
327,CASH_OUT,174542.53,C26683567,0.0,0.0,C1122312282,3029099.04,3203641.57,0,0
183,CASH_IN,111859.33,C446486995,8063699.04,8175558.37,C862129750,258123.9,146264.57,0,0
258,CASH_OUT,123649.65,C1300983983,2795.0,0.0,C1237723779,425930.96,549580.62,0,0
20,PAYMENT,1550.3,C1853725536,207507.0,205956.7,M1754927214,0.0,0.0,0,0
11,TRANSFER,992313.41,C990163785,0.0,0.0,C22448303,3407960.58,4400273.99,0,0
302,PAYMENT,3415.22,C838629622,0.0,0.0,M1991897870,0.0,0.0,0,0
394,CASH_OUT,354255.14,C1718403764,170599.74,0.0,C340069732,2141104.98,2495360.12,0,0
659,CASH_IN,366067.56,C831353232,10387802.92,10753870.48,C753914477,494170.67,128103.11,0,0
139,CASH_OUT,245849.17,C1606768189,0.0,0.0,C568340499,2674906.51,3327636.2,0,0
202,PAYMENT,5580.87,C76284762,0.0,0.0,M597620847,0.0,0.0,0,0
378,PAYMENT,1057.77,C1022976476,17496.0,16438.23,M1213814296,0.0,0.0,0,0
253,CASH_OUT,362763.31,C408414573,0.0,0.0,C619844437,658967.36,1021730.67,0,0
303,CASH_IN,409051.95,C2047065813,4530356.83,4939408.78,C1405336021,575617.67,166565.72,0,0
308,PAYMENT,1519.67,C1265604717,0.0,0.0,M280456396,0.0,0.0,0,0
160,PAYMENT,6958.46,C1979912062,7304.0,345.54,M1536022185,0.0,0.0,0,0
256,CASH_OUT,140678.19,C1162042859,0.0,0.0,C1750787180,5254413.57,5395091.76,0,0
45,CASH_OUT,10871.84,C1747184587,20780.0,9908.16,C243988797,0.0,10871.84,0,0
380,CASH_OUT,246173.13,C685958033,102314.0,0.0,C20833243,7266607.57,7512780.7,0,0
140,CASH_IN,196473.95,C1803190878,6024422.27,6220896.22,C1873025243,765742.51,569268.56,0,0
9,PAYMENT,4868.54,C1441698888,15510.0,10641.46,M1952836995,0.0,0.0,0,0
187,CASH_OUT,100510.44,C318944974,7802.0,0.0,C284603084,1635738.96,1736249.39,0,0
35,PAYMENT,9647.91,C730171440,32447.0,22799.09,M1123138551,0.0,0.0,0,0
135,CASH_OUT,20223.23,C406058055,0.0,0.0,C1879987609,4236783.5,4257006.73,0,0
590,CASH_IN,148628.34,C1225460658,3449710.33,3598338.67,C1818876386,1083827.42,935199.08,0,0
286,PAYMENT,13915.79,C72769574,6744.09,0.0,M1330949529,0.0,0.0,0,0
355,CASH_IN,320956.68,C571781286,46392.0,367348.68,C2065794379,7106834.87,6785878.19,0,0
330,CASH_OUT,113055.92,C300005869,30652.0,0.0,C466997647,0.0,113055.92,0,0
46,CASH_OUT,8315.02,C1043106905,105123.0,96807.98,C258825018,1478494.29,1486809.31,0,0
40,CASH_OUT,287974.75,C2041245574,226641.0,0.0,C1076805331,516368.27,804343.02,0,0
178,PAYMENT,1785.18,C1144276181,0.0,0.0,M1466596781,0.0,0.0,0,0
369,CASH_OUT,314963.25,C343871620,0.0,0.0,C788278601,2351059.07,2666022.32,0,0
131,CASH_OUT,71206.36,C180035661,0.0,0.0,C1685279580,72512.0,143718.36,0,0
184,CASH_IN,287055.35,C770699430,3103029.78,3390085.13,C1337874352,11870005.61,11582950.26,0,0
394,TRANSFER,609914.32,C1591336480,0.0,0.0,C890234962,4337870.54,4947784.86,0,0
131,CASH_OUT,302085.34,C2117882764,19882.0,0.0,C1658113913,41967.61,344052.96,0,0
182,CASH_OUT,56588.61,C2108146337,0.0,0.0,C1498119298,266242.35,322830.97,0,0
347,PAYMENT,5969.73,C1275440428,20849.0,14879.27,M1935931135,0.0,0.0,0,0
205,PAYMENT,7243.63,C2088827588,168287.64,161044.01,M210816520,0.0,0.0,0,0
132,CASH_OUT,33111.21,C278527204,30638.0,0.0,C378197971,48432.83,81544.05,0,0
161,CASH_OUT,316789.15,C1119146014,623511.93,306722.78,C652791762,1650302.26,1967091.41,0,0
322,CASH_OUT,85688.99,C1555690307,0.0,0.0,C252112169,245983.17,331672.16,0,0
254,PAYMENT,19060.06,C1450872735,10168.0,0.0,M2096666571,0.0,0.0,0,0
255,CASH_OUT,103694.57,C1650211476,6050.0,0.0,C487131582,0.0,103694.57,0,0
258,CASH_IN,123707.19,C1375355713,3541246.07,3664953.25,C29084328,168029.52,44322.33,0,0
139,TRANSFER,223563.77,C466030141,1036.0,0.0,C1509049955,153006.05,376569.82,0,0
14,CASH_IN,5021.15,C845560363,6231380.9,6236402.05,C1163519620,867123.64,862102.49,0,0
332,PAYMENT,17486.81,C572130809,0.0,0.0,M723757621,0.0,0.0,0,0
298,TRANSFER,193298.3,C353830481,0.0,0.0,C635736170,5191259.27,5384557.57,0,0
369,PAYMENT,7103.06,C812004576,0.0,0.0,M1581510752,0.0,0.0,0,0
189,PAYMENT,10274.35,C1316319145,18720.0,8445.65,M1802881328,0.0,0.0,0,0
188,CASH_OUT,175692.59,C678176475,38922.0,0.0,C385590417,104537.3,280229.89,0,0
186,CASH_OUT,3557.26,C1181508772,0.0,0.0,C820268911,48748.52,52305.78,0,0
325,PAYMENT,10086.69,C806334424,51928.0,41841.31,M1125110889,0.0,0.0,0,0
183,CASH_OUT,111216.55,C1379543457,0.0,0.0,C2000701834,0.0,111216.55,0,0
332,CASH_OUT,262286.19,C730156240,158.0,0.0,C1233649490,45392604.45,45654890.64,0,0
132,CASH_OUT,146169.73,C83823615,39759.0,0.0,C1776456958,0.0,146169.73,0,0
325,CASH_OUT,133768.95,C475671133,987.0,0.0,C740039131,1503036.83,1636805.77,0,0
140,CASH_IN,18068.73,C675675568,238232.0,256300.73,C1464495308,0.0,0.0,0,0
331,CASH_IN,74910.31,C909149669,55493.32,130403.63,C1027043112,10936762.3,10861851.99,0,0
395,TRANSFER,396840.37,C116119471,0.0,0.0,C1303535328,639439.78,793837.04,0,0
330,CASH_OUT,127916.86,C1451795318,73614.0,0.0,C1506357096,391876.4,519793.26,0,0
41,TRANSFER,269054.76,C513349247,100552.0,0.0,C606706860,2846584.98,3115639.74,0,0
348,CASH_OUT,324748.4,C561605834,0.0,0.0,C1603793597,1328609.2,1653357.61,0,0
330,CASH_OUT,63604.7,C423314516,0.0,0.0,C1963276336,8871308.24,8934912.94,0,0
283,CASH_IN,20063.2,C511000636,8111186.79,8131249.99,C108195160,1231679.3,1211616.09,0,0
33,TRANSFER,900656.89,C1307992184,0.0,0.0,C1194972221,1951011.07,2971583.26,0,0
309,CASH_OUT,259171.38,C1662853706,21195.0,0.0,C1501106415,0.0,259171.38,0,0
402,CASH_IN,408690.35,C1609938491,258.0,408948.35,C69368795,152922.74,0.0,0,0
227,PAYMENT,2283.2,C702316654,31553.0,29269.8,M474108775,0.0,0.0,0,0
400,TRANSFER,1074004.7,C535077296,63504.0,0.0,C1708093689,474315.56,1548320.26,0,0
178,CASH_IN,118965.67,C143176100,6873454.07,6992419.73,C427118328,2767073.36,2648107.69,0,0
308,PAYMENT,15556.39,C1930702363,0.0,0.0,M1414000952,0.0,0.0,0,0
299,PAYMENT,37473.54,C181453738,33146.0,0.0,M2054778455,0.0,0.0,0,0
185,CASH_OUT,245455.77,C1846311949,171831.0,0.0,C982792002,1937683.0,2183138.77,0,0
394,CASH_OUT,129012.28,C380421880,0.0,0.0,C604509036,384456.21,513468.49,0,0
35,CASH_OUT,228371.72,C1918031642,0.0,0.0,C1425850471,4253138.86,4154434.43,0,0
540,CASH_OUT,492352.79,C536240959,37393.0,0.0,C204188723,0.0,492352.79,0,0
396,TRANSFER,1118691.07,C1958876576,0.0,0.0,C1158899502,7354928.54,8473619.61,0,0
163,CASH_OUT,22379.65,C375575619,7833.55,0.0,C508379590,324449.22,346828.87,0,0
161,CASH_IN,410964.97,C366046221,11623.0,422587.97,C263441006,1306225.17,895260.2,0,0
9,CASH_IN,452141.59,C833353150,144023.0,596164.59,C1949097464,0.0,1866298.58,0,0
131,CASH_IN,230617.92,C152351,5677782.91,5908400.83,C976369883,406412.55,175794.63,0,0
371,PAYMENT,13295.96,C329040756,80505.0,67209.04,M742159960,0.0,0.0,0,0
306,CASH_OUT,71631.62,C184670665,204238.0,132606.38,C1702967914,88802.73,160434.35,0,0
356,CASH_OUT,148055.54,C1675669722,18934.0,0.0,C1205089293,47474.09,195529.64,0,0
134,PAYMENT,20809.66,C178218885,283276.07,262466.42,M805087351,0.0,0.0,0,0
179,CASH_IN,199216.13,C1604047855,6414031.5,6613247.64,C678180071,4119125.98,3919909.85,0,0
382,CASH_OUT,285029.63,C1074143495,3048.89,0.0,C1613982571,366011.68,651041.3,0,0
43,PAYMENT,4312.14,C86488028,0.0,0.0,M1004308248,0.0,0.0,0,0
210,CASH_OUT,144545.87,C1694651763,0.0,0.0,C1577634882,4507840.46,4652386.34,0,0
306,CASH_OUT,172677.28,C1699872091,14608.0,0.0,C769435744,0.0,172677.28,0,0
157,PAYMENT,3081.14,C1917874464,0.0,0.0,M606966102,0.0,0.0,0,0
524,PAYMENT,4562.05,C2003794646,28525.0,23962.95,M1996186160,0.0,0.0,0,0
10,CASH_OUT,44739.44,C730532008,0.0,0.0,C1519216494,58050.59,102790.03,0,0
143,PAYMENT,5494.36,C1879999928,52173.0,46678.64,M660292636,0.0,0.0,0,0
9,PAYMENT,8534.5,C2046470933,9085.0,550.5,M7130000,0.0,0.0,0,0
180,CASH_IN,68616.44,C1970289727,5889.0,74505.44,C2034492789,247588.63,178972.19,0,0
153,PAYMENT,8770.78,C488985226,0.0,0.0,M663705339,0.0,0.0,0,0
301,PAYMENT,26580.69,C485409954,1069.0,0.0,M318638182,0.0,0.0,0,0
304,CASH_IN,80672.19,C1708349735,2427618.67,2508290.85,C1571869594,464560.58,383888.39,0,0
43,CASH_OUT,182940.59,C58884021,6314.0,0.0,C1066139115,15813.0,130376.84,0,0
18,CASH_OUT,113124.33,C362962329,0.0,0.0,C2073821692,2326931.79,2120387.77,0,0
255,CASH_OUT,15913.85,C266934359,168062.0,152148.15,C1960547073,1694805.91,1710719.76,0,0
39,CASH_IN,130705.05,C1733825436,11419339.24,11550044.3,C1926740200,1453914.56,1323209.51,0,0
181,CASH_OUT,69943.02,C1951864564,0.0,0.0,C1568302439,306332.89,376275.91,0,0
153,PAYMENT,4055.92,C505657064,12691.0,8635.08,M233013729,0.0,0.0,0,0
565,PAYMENT,32306.36,C575145139,1820.33,0.0,M1836395539,0.0,0.0,0,0
164,PAYMENT,4832.24,C51038421,198187.0,193354.76,M655898446,0.0,0.0,0,0
188,CASH_OUT,44289.97,C303348132,0.0,0.0,C1266093100,1264012.29,1308302.26,0,0
229,CASH_OUT,337233.3,C95963060,0.0,0.0,C1556348773,669713.29,690171.03,0,0
259,CASH_IN,256759.59,C1220792445,17585.2,274344.79,C192424208,9759713.21,9502953.63,0,0
308,CASH_OUT,139065.27,C810051899,0.0,0.0,C696123450,566289.54,705354.81,0,0
188,PAYMENT,2007.39,C1371592692,101728.84,99721.45,M465255481,0.0,0.0,0,0
380,PAYMENT,13396.57,C590333855,54071.0,40674.43,M1721412662,0.0,0.0,0,0
133,PAYMENT,23648.4,C2097249576,0.0,0.0,M1476007077,0.0,0.0,0,0
34,CASH_IN,280014.98,C1832263852,876.0,280890.98,C954511641,962108.94,829417.17,0,0
182,PAYMENT,2790.25,C1146828879,180908.11,178117.85,M1320952175,0.0,0.0,0,0
302,CASH_OUT,362977.73,C597294341,36085.0,0.0,C1940537272,78013.14,440990.86,0,0
278,CASH_IN,117259.77,C945713015,5772069.41,5889329.17,C219174526,4839513.66,4722253.89,0,0
352,CASH_IN,97857.11,C1087244359,9594528.56,9692385.67,C747330351,473909.09,376051.98,0,0
160,PAYMENT,6005.2,C567930729,17116.0,11110.8,M1579759285,0.0,0.0,0,0
353,PAYMENT,4347.26,C652019648,46961.24,42613.97,M1500578981,0.0,0.0,0,0
40,CASH_IN,364061.5,C64692252,2433308.08,2797369.57,C2098125814,562796.36,198734.86,0,0
284,PAYMENT,5550.6,C905491750,0.0,0.0,M357656118,0.0,0.0,0,0
379,PAYMENT,14242.11,C900305729,0.0,0.0,M474727193,0.0,0.0,0,0
129,PAYMENT,2680.77,C1827954849,138241.1,135560.33,M170471594,0.0,0.0,0,0
277,CASH_IN,63231.32,C1185565090,8078.0,71309.32,C1769703619,3997581.04,3934349.73,0,0
133,PAYMENT,46590.09,C142793668,16122.0,0.0,M380477894,0.0,0.0,0,0
201,CASH_IN,141881.47,C783202610,458478.0,600359.47,C1565253905,4113597.61,3971716.14,0,0
43,CASH_OUT,330912.85,C1221960745,92753.0,0.0,C2059369168,0.0,330912.85,0,0
396,CASH_OUT,313498.95,C791386412,0.0,0.0,C232995289,6048074.1,6361573.05,0,0
189,TRANSFER,293163.16,C1023950243,0.0,0.0,C313140840,300558.78,593721.94,0,0
41,CASH_OUT,475157.04,C375786519,199360.0,0.0,C527175306,3804497.9,4279654.94,0,0
404,CASH_OUT,130509.57,C1745839449,10342.0,0.0,C549552336,1249212.53,1379722.1,0,0
301,CASH_IN,232140.7,C1969840809,841.0,232981.7,C1845694376,0.0,0.0,0,0
403,TRANSFER,52434.96,C1124417310,11532.0,0.0,C1851627857,3041774.5,3094209.46,0,0
15,CASH_IN,151973.03,C717692854,459489.33,611462.35,C539058198,1357460.98,2159498.97,0,0
261,CASH_OUT,71946.76,C234250223,0.0,0.0,C812208573,404385.14,476331.9,0,0
273,TRANSFER,241454.4,C1572936844,0.0,0.0,C1731570331,1541285.58,1782739.98,0,0
162,CASH_OUT,302507.72,C131372844,0.0,0.0,C748387589,552317.23,854824.94,0,0
385,PAYMENT,19764.51,C381370588,0.0,0.0,M1415143208,0.0,0.0,0,0
164,CASH_OUT,88263.11,C1397892311,0.0,0.0,C2043320025,849482.33,937745.44,0,0
227,CASH_IN,193002.48,C1331996128,8639461.76,8832464.24,C347248647,1184990.66,991988.19,0,0
551,PAYMENT,3011.28,C149825999,14343.0,11331.72,M1999705219,0.0,0.0,0,0
276,TRANSFER,333186.18,C1110934877,66755.23,0.0,C1378523179,1690601.95,2023788.13,0,0
380,CASH_OUT,5807.67,C2022006715,187509.0,181701.33,C1770998036,0.0,5807.67,0,0
329,CASH_IN,419103.17,C1003529361,7564.0,426667.17,C580194944,4818202.41,4399099.24,0,0
206,CASH_OUT,200046.99,C34737029,0.0,0.0,C2001404411,434802.77,634849.76,0,0
326,CASH_OUT,432520.0,C954673719,0.0,0.0,C815018570,5704243.03,6136763.03,0,0
159,CASH_IN,105503.03,C1050614488,743873.84,849376.87,C490710471,2499224.2,2393721.17,0,0
305,CASH_IN,1439.83,C693525839,29858.0,31297.83,C657548068,0.0,0.0,0,0
42,CASH_IN,185231.23,C654486697,840264.89,1025496.11,C1773752145,7524718.99,7339487.76,0,0
153,CASH_OUT,365595.98,C1144874806,42322.0,0.0,C2131232057,19101.52,384697.5,0,0
297,PAYMENT,24926.24,C48150589,2432.0,0.0,M1660997342,0.0,0.0,0,0
228,PAYMENT,35002.16,C1584034113,101608.15,66605.99,M328024105,0.0,0.0,0,0
406,PAYMENT,38557.01,C1012275250,0.0,0.0,M2011424570,0.0,0.0,0,0
139,PAYMENT,45106.25,C1847707679,69085.0,23978.75,M1440817466,0.0,0.0,0,0
257,CASH_OUT,201435.5,C1718752323,0.0,0.0,C971605036,3643177.27,3844612.77,0,0
20,PAYMENT,1475.41,C1429394020,31333.16,29857.74,M571141957,0.0,0.0,0,0
188,CASH_OUT,146685.35,C817913082,0.0,0.0,C193471542,192881.65,437091.28,0,0
36,TRANSFER,172887.12,C1086484683,0.0,0.0,C994273423,2693252.37,2866139.48,0,0
227,CASH_OUT,121421.02,C2083604225,298904.0,177482.98,C1089745688,0.0,121421.02,0,0
229,CASH_IN,92440.62,C1288500000,497304.0,589744.62,C400307950,28244.03,0.0,0,0
133,CASH_OUT,243946.83,C2092746971,0.0,0.0,C146751218,5875822.22,6119769.05,0,0
139,CASH_OUT,56462.15,C1568594027,0.0,0.0,C1060928555,2599578.15,2656040.3,0,0
11,CASH_OUT,444396.86,C1222373070,81076.66,0.0,C1489484545,718113.37,1680887.47,0,0
379,PAYMENT,6075.27,C1519885473,0.0,0.0,M1597738062,0.0,0.0,0,0
249,PAYMENT,1090.42,C1300118694,0.0,0.0,M909835674,0.0,0.0,0,0
323,TRANSFER,1042967.25,C722431511,935.0,0.0,C69906902,701364.26,1744331.5,0,0
372,TRANSFER,294243.93,C1951532897,0.0,0.0,C1640890496,7770250.57,8064494.49,0,0
277,CASH_IN,71349.7,C1428551039,7052264.69,7123614.39,C1609552900,96601.49,25251.79,0,0
259,PAYMENT,58.8,C665552535,0.0,0.0,M1903534401,0.0,0.0,0,0
384,PAYMENT,9496.35,C527350557,763862.0,754365.65,M1929779102,0.0,0.0,0,0
209,PAYMENT,23066.92,C1462579428,0.0,0.0,M1745026561,0.0,0.0,0,0
14,CASH_OUT,181665.0,C520262420,0.0,0.0,C602488150,908624.28,1024689.08,0,0
11,PAYMENT,10802.14,C2055545881,263390.49,252588.36,M653393240,0.0,0.0,0,0
180,CASH_IN,260152.98,C1582479806,118.0,260270.98,C971869545,1425293.6,1549052.83,0,0
280,CASH_OUT,66021.02,C1729693573,0.0,0.0,C1575164727,3947757.77,4013778.8,0,0
9,PAYMENT,5513.86,C1792329638,0.0,0.0,M1488833502,0.0,0.0,0,0
321,TRANSFER,337780.48,C472259210,0.0,0.0,C1616764416,672123.87,1009904.34,0,0
661,CASH_OUT,344064.75,C1039487187,660.0,0.0,C2105295111,144734.36,488799.11,0,0
164,CASH_OUT,161286.16,C1714884579,109840.0,0.0,C200448718,0.0,161286.16,0,0
308,TRANSFER,791364.38,C1861315958,0.0,0.0,C669423605,828300.55,1619664.93,0,0
14,CASH_OUT,62797.99,C418168762,0.0,0.0,C1163188945,194578.07,130599.77,0,0
381,PAYMENT,7206.29,C1497423563,57101.0,49894.71,M879284896,0.0,0.0,0,0
210,CASH_OUT,12024.79,C1213352969,0.0,0.0,C210609033,277399.23,289424.02,0,0
322,TRANSFER,1967479.0,C158809787,35198.0,0.0,C827188191,112540.75,2080019.75,0,0
283,CASH_IN,282874.39,C1846929980,5832999.83,6115874.22,C1563652102,369456.82,86582.43,0,0
324,CASH_OUT,178483.04,C1279945510,0.0,0.0,C1139728811,567963.46,746446.5,0,0
423,CASH_OUT,462327.7,C168359869,122951.0,0.0,C136364132,380392.32,842720.02,0,0
378,CASH_IN,87957.32,C1772634679,23139682.05,23227639.37,C1213167926,324816.56,236859.24,0,0
185,CASH_OUT,192902.78,C664642641,161374.11,0.0,C1593686413,3751078.98,3943981.76,0,0
326,CASH_OUT,510032.14,C112020011,15823.0,0.0,C1195477461,698601.55,1208633.69,0,0
11,CASH_IN,465880.41,C358377700,4229940.87,4695821.28,C42519721,1234986.97,820226.32,0,0
212,CASH_OUT,289343.6,C1753371812,0.0,0.0,C2035225037,871835.08,1161178.68,0,0
181,PAYMENT,22993.03,C1827871286,343768.0,320774.97,M914876342,0.0,0.0,0,0
400,CASH_IN,352065.9,C1065042804,2142977.9,2495043.8,C1489757669,505406.17,153340.27,0,0
37,CASH_IN,289986.07,C1481421924,554.0,290540.07,C995178851,8307.16,0.0,0,0
133,CASH_OUT,55983.47,C816482817,0.0,0.0,C217034234,98544.85,154528.32,0,0
642,PAYMENT,5547.07,C1432588268,54981.0,49433.93,M2096421455,0.0,0.0,0,0
43,CASH_IN,14981.82,C170701668,198127.0,213108.82,C630082107,0.0,0.0,0,0
260,PAYMENT,3842.3,C101533340,15294.0,11451.7,M740387673,0.0,0.0,0,0
420,PAYMENT,28049.01,C1556885039,0.0,0.0,M620165401,0.0,0.0,0,0
382,CASH_OUT,147833.3,C883708592,0.0,0.0,C1856992670,939553.92,1087387.21,0,0
159,DEBIT,2110.47,C871177237,350728.55,348618.07,C844952824,415696.65,417807.12,0,0
141,CASH_IN,9260.75,C1953926536,4094579.81,4103840.56,C1902908778,283179.2,273918.44,0,0
284,PAYMENT,8392.4,C1406012905,0.0,0.0,M1178380629,0.0,0.0,0,0
378,PAYMENT,22789.68,C1812269025,0.0,0.0,M997623606,0.0,0.0,0,0
324,PAYMENT,20242.28,C271488964,0.0,0.0,M1564469122,0.0,0.0,0,0
324,CASH_IN,173100.16,C476414332,1208435.62,1381535.78,C1251609176,3696844.24,3523744.08,0,0
139,CASH_OUT,174395.49,C1410413656,13603.0,0.0,C55345694,2082102.67,2256498.16,0,0
131,TRANSFER,172240.42,C1315610462,17230.0,0.0,C619567666,721313.67,893554.09,0,0
34,PAYMENT,5977.91,C1185504625,0.0,0.0,M1368713090,0.0,0.0,0,0
184,CASH_IN,35210.85,C1090870973,13718215.5,13753426.35,C1023099238,58187.15,22976.3,0,0
545,PAYMENT,12222.06,C2064643602,11100.0,0.0,M1476234853,0.0,0.0,0,0
331,CASH_OUT,90774.72,C1235501031,0.0,0.0,C877203203,2570607.51,2661382.23,0,0
328,CASH_OUT,271625.33,C1668992360,31461.0,0.0,C1883259367,363243.23,634868.56,0,0
346,TRANSFER,1269167.09,C1343316863,72788.0,0.0,C1710115862,0.0,1269167.09,0,0
24,PAYMENT,17469.08,C415343968,987.0,0.0,M926819150,0.0,0.0,0,0
8,CASH_OUT,128164.4,C2050038369,17204.0,0.0,C109195229,0.0,173855.68,0,0
193,PAYMENT,272.76,C1510699222,0.0,0.0,M813673300,0.0,0.0,0,0
397,PAYMENT,17639.34,C2077982433,0.0,0.0,M622511112,0.0,0.0,0,0
34,PAYMENT,25074.22,C1172216327,278032.8,252958.58,M371653507,0.0,0.0,0,0
153,CASH_IN,275620.65,C2034985495,5513.0,281133.65,C1777446975,142374.92,0.0,0,0
275,CASH_OUT,138437.01,C585507710,1337.0,0.0,C1753641106,7541385.54,7679822.55,0,0
332,CASH_IN,195940.51,C1627803125,1689947.04,1885887.55,C1746773925,1101733.27,905792.76,0,0
131,CASH_IN,190191.77,C1175036792,132686.0,322877.77,C1002345753,2573747.38,2383555.61,0,0
376,CASH_OUT,91003.82,C2089999141,0.0,0.0,C678300942,4207522.98,4298526.8,0,0
135,TRANSFER,775444.82,C157628402,0.0,0.0,C1736382819,2134874.54,2763613.91,0,0
232,TRANSFER,149765.61,C1998334126,84180.34,0.0,C292379859,1015512.15,1165277.77,0,0
399,CASH_OUT,24728.81,C1555746374,0.0,0.0,C1395872866,28629.45,53358.26,0,0
399,CASH_IN,209272.98,C1910379448,6977799.18,7187072.16,C1955466055,5240552.87,5031279.89,0,0
232,CASH_IN,24214.11,C1861826568,26290050.58,26314264.69,C584649528,220897.62,196683.5,0,0
325,CASH_IN,480173.45,C1674347469,246383.82,726557.26,C41169500,680346.56,200173.11,0,0
16,PAYMENT,13266.85,C564075109,0.0,0.0,M1180608735,0.0,0.0,0,0
353,CASH_OUT,5568.23,C698006315,197.0,0.0,C401525746,0.0,5568.23,0,0
234,PAYMENT,53310.85,C363952471,14495.0,0.0,M1899833030,0.0,0.0,0,0
252,CASH_IN,359484.88,C1484383896,45953.0,405437.88,C100036403,1036328.9,676844.02,0,0
356,CASH_IN,88198.85,C1728571921,0.0,88198.85,C2125071335,15238620.77,15150421.92,0,0
185,PAYMENT,13829.21,C364670640,22526.0,8696.79,M2145121397,0.0,0.0,0,0
393,CASH_IN,20768.32,C1626141020,72094.0,92862.32,C631642339,4854140.2,4833371.88,0,0
274,CASH_OUT,326382.93,C1651129392,0.0,0.0,C1855454730,3177711.57,3504094.51,0,0
253,PAYMENT,17827.05,C1679705199,0.0,0.0,M905928493,0.0,0.0,0,0
326,PAYMENT,17895.22,C1408653159,40723.0,22827.78,M1113749410,0.0,0.0,0,0
370,PAYMENT,37244.58,C446701702,66693.27,29448.69,M1879878641,0.0,0.0,0,0
312,CASH_OUT,639817.01,C927606394,0.0,0.0,C218250810,3442299.57,4082116.59,0,0
180,CASH_OUT,40178.21,C1764054720,0.0,0.0,C851431095,49827.85,90006.06,0,0
161,CASH_OUT,100149.96,C447204816,13844.0,0.0,C1046097399,788.83,100938.79,0,0
16,CASH_OUT,37987.16,C2103679774,14066.0,0.0,C164033249,2785766.52,2823753.68,0,0
184,CASH_OUT,694.2,C938220513,29391.0,28696.8,C1882860489,5023931.24,5024625.44,0,0
38,PAYMENT,22151.54,C328578247,120538.0,98386.46,M1045047099,0.0,0.0,0,0
359,CASH_IN,196636.96,C573518879,406457.9,603094.86,C872681164,1162664.85,966027.89,0,0
