step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
45,CASH_OUT,45602.37,C1338478097,35901.0,0.0,C75377801,2632367.22,2677969.59,0,0
158,CASH_OUT,42114.95,C787065023,0.0,0.0,C370252454,1146037.18,1188152.14,0,0
259,TRANSFER,270856.78,C1873809364,50042.0,0.0,C1202913167,0.0,270856.78,0,0
166,PAYMENT,18020.25,C446220942,59613.0,41592.75,M1616180777,0.0,0.0,0,0
331,PAYMENT,7180.2,C2073958526,57638.41,50458.22,M1409380309,0.0,0.0,0,0
235,CASH_IN,47433.8,C1702322795,107426.0,154859.8,C856034390,253093.95,136205.38,0,0
573,CASH_OUT,87757.03,C1264836528,0.0,0.0,C195623420,103767.97,191525.0,0,0
46,CASH_IN,123745.67,C1115930056,108.0,123853.67,C1876517491,0.0,0.0,0,0
264,PAYMENT,26996.48,C177079210,0.0,0.0,M164838219,0.0,0.0,0,0
43,PAYMENT,37330.12,C135415857,200208.06,162877.93,M2106812751,0.0,0.0,0,0
178,PAYMENT,9183.49,C1152559724,326138.79,316955.3,M1310504794,0.0,0.0,0,0
131,PAYMENT,28987.37,C1663723931,30700.0,1712.63,M387508245,0.0,0.0,0,0
251,PAYMENT,44894.86,C715828313,21451.0,0.0,M91864168,0.0,0.0,0,0
42,TRANSFER,18191.92,C1854059121,0.0,0.0,C2140974013,1750058.59,1768250.51,0,0
309,PAYMENT,6922.65,C1156237364,0.0,0.0,M57613713,0.0,0.0,0,0
403,CASH_IN,198454.9,C1310673554,12439.0,210893.9,C1640312550,418853.11,220398.2,0,0
235,CASH_OUT,237543.06,C519899146,0.0,0.0,C1304603635,1566473.59,1804016.66,0,0
351,PAYMENT,12725.88,C717850655,0.0,0.0,M136567410,0.0,0.0,0,0
231,PAYMENT,10878.12,C799392886,0.0,0.0,M1529037739,0.0,0.0,0,0
331,PAYMENT,11372.04,C323721971,113963.0,102590.96,M1421122843,0.0,0.0,0,0
33,PAYMENT,24608.35,C1295549436,10456.0,0.0,M589404038,0.0,0.0,0,0
331,TRANSFER,464145.98,C412119490,0.0,0.0,C630705682,681289.32,1145435.29,0,0
349,PAYMENT,13384.07,C1510419481,376903.56,363519.48,M267185759,0.0,0.0,0,0
137,CASH_IN,112916.09,C210621251,3548295.55,3661211.64,C1429933378,3599644.68,3486728.59,0,0
305,PAYMENT,20337.62,C1835158741,0.0,0.0,M489989226,0.0,0.0,0,0
156,CASH_IN,184044.83,C1935803634,4769195.59,4953240.42,C1670731851,2403519.07,2219474.24,0,0
280,CASH_OUT,95227.58,C1749386291,0.0,0.0,C1216539687,846547.46,941775.03,0,0
378,PAYMENT,1057.77,C1022976476,17496.0,16438.23,M1213814296,0.0,0.0,0,0
370,CASH_OUT,249231.82,C695931302,59667.0,0.0,C1287887355,6751.62,255983.44,0,0
17,CASH_OUT,253105.54,C643149174,2600.0,0.0,C1950943508,577.0,253682.54,0,0
160,PAYMENT,7901.13,C1546083200,45100.0,37198.87,M1294474596,0.0,0.0,0,0
308,PAYMENT,37855.67,C1994193647,0.0,0.0,M1329601660,0.0,0.0,0,0
231,CASH_OUT,512159.34,C1533068157,26933.0,0.0,C1483069484,0.0,512159.34,0,0
96,CASH_OUT,142694.35,C451195296,291905.0,149210.65,C974088986,6602974.55,6745668.9,0,0
18,PAYMENT,19981.61,C1682250687,101021.48,81039.87,M757466395,0.0,0.0,0,0
376,CASH_OUT,143300.95,C1828049161,0.0,0.0,C1447041540,254383.99,397684.94,0,0
352,PAYMENT,3432.75,C821586119,0.0,0.0,M1056896708,0.0,0.0,0,0
308,CASH_OUT,348147.52,C1939157479,0.0,0.0,C1789561340,503200.4,851347.92,0,0
204,CASH_IN,122381.47,C1460637704,10183.0,132564.47,C1233580421,730431.91,608050.44,0,0
211,CASH_OUT,80370.9,C1501452728,10634.0,0.0,C2029456274,1077759.65,1158130.55,0,0
228,CASH_OUT,59627.61,C646506453,2366.0,0.0,C272783287,1165279.34,1224906.94,0,0
351,TRANSFER,435499.13,C1895595455,0.0,0.0,C771165528,1055651.71,1491150.84,0,0
612,CASH_IN,182432.45,C1955485442,10852.0,193284.45,C1098838223,154208.05,0.0,0,0
131,CASH_IN,168062.04,C1026825887,15366.0,183428.04,C61049773,954811.27,786749.23,0,0
395,PAYMENT,22813.92,C1835278335,10825.0,0.0,M1158448719,0.0,0.0,0,0
399,PAYMENT,3148.74,C1945466201,0.0,0.0,M1825131080,0.0,0.0,0,0
335,TRANSFER,1080284.84,C1110700682,0.0,0.0,C220849249,4194000.95,5274285.79,0,0
397,CASH_IN,42268.71,C145358488,1243676.79,1285945.49,C1276281947,213854.49,171585.79,0,0
401,CASH_IN,248061.36,C1630200294,4245551.83,4493613.19,C474020026,285787.72,37726.37,0,0
397,PAYMENT,23450.36,C187733025,90813.0,67362.64,M1887073767,0.0,0.0,0,0
201,TRANSFER,388726.85,C1038693629,0.0,0.0,C646615080,3435092.37,3823819.22,0,0
661,CASH_OUT,174839.37,C1134894738,86342.0,0.0,C681194231,2507952.45,2682791.82,0,0
302,CASH_OUT,260000.04,C1117449323,0.0,0.0,C1608175085,9089250.79,9349250.83,0,0
43,CASH_OUT,249732.49,C1963182247,49444.0,0.0,C710987073,6931684.41,7469679.49,0,0
281,PAYMENT,38335.35,C1853767902,0.0,0.0,M1861700096,0.0,0.0,0,0
228,CASH_IN,58756.16,C1182946708,5097548.46,5156304.62,C1380345585,143225.35,84469.19,0,0
684,PAYMENT,13018.76,C1489479074,0.0,0.0,M1511926004,0.0,0.0,0,0
285,CASH_OUT,93035.58,C1208528658,39895.0,0.0,C781428734,0.0,93035.58,0,0
185,CASH_IN,57525.64,C1149193420,18141670.22,18199195.86,C1007469914,157466.53,99940.89,0,0
15,CASH_OUT,98782.53,C614243703,36061.35,0.0,C955968694,532410.82,631193.35,0,0
43,PAYMENT,5253.77,C384693163,518346.11,513092.34,M1600103954,0.0,0.0,0,0
229,CASH_OUT,193789.88,C1961019585,0.0,0.0,C1386103512,713794.37,907584.26,0,0
573,PAYMENT,10315.17,C543844142,20130.0,9814.83,M2026160989,0.0,0.0,0,0
36,CASH_OUT,47263.71,C950877557,299432.07,252168.36,C1759768854,0.0,47263.71,0,0
327,CASH_OUT,143916.94,C904666380,0.0,0.0,C1835430186,329920.45,473837.39,0,0
325,PAYMENT,15873.69,C2007027446,495575.0,479701.31,M1031993350,0.0,0.0,0,0
207,CASH_IN,210195.45,C1308827386,36119.0,246314.45,C932351706,4810564.59,4600369.14,0,0
203,CASH_OUT,294614.42,C1892821969,11538.0,0.0,C284313264,59729.8,354344.22,0,0
256,CASH_IN,53053.1,C1499134318,50254.0,103307.1,C1599589174,0.0,0.0,0,0
45,TRANSFER,213589.54,C1058217707,0.0,0.0,C690565988,424740.13,638329.68,0,0
183,CASH_OUT,131917.26,C1901349735,0.0,0.0,C516974426,2111102.33,2243019.59,0,0
34,PAYMENT,30003.85,C1947789140,403911.0,373907.15,M1316566147,0.0,0.0,0,0
306,PAYMENT,1252.09,C83479986,23045.0,21792.91,M1603572534,0.0,0.0,0,0
404,PAYMENT,2849.41,C2020000754,23092.0,20242.59,M423812148,0.0,0.0,0,0
185,TRANSFER,318542.91,C1151009153,0.0,0.0,C109460470,990144.32,1308687.23,0,0
379,CASH_OUT,178559.05,C554146398,0.0,0.0,C602764650,824948.77,1003507.82,0,0
279,CASH_OUT,13901.8,C1538084687,765.0,0.0,C1145194572,0.0,13901.8,0,0
139,CASH_IN,25169.96,C1040254117,3339273.93,3364443.89,C67702510,1191753.49,1166583.53,0,0
235,PAYMENT,18207.69,C310437372,0.0,0.0,M1774182470,0.0,0.0,0,0
160,PAYMENT,8060.07,C1108531926,221287.43,213227.35,M731751559,0.0,0.0,0,0
188,CASH_OUT,430089.22,C103749498,0.0,0.0,C326523653,618027.79,1048117.02,0,0
37,CASH_OUT,62114.51,C471115967,13916.0,0.0,C1979003,0.0,62114.51,0,0
12,TRANSFER,1033398.89,C2064892847,20422.44,0.0,C455086893,66224.92,84783.7,0,0
213,PAYMENT,10771.98,C1985958623,0.0,0.0,M1790045969,0.0,0.0,0,0
298,TRANSFER,2382402.03,C246427760,51864.0,0.0,C1459552553,0.0,2382402.03,0,0
201,CASH_OUT,202704.43,C1375682347,0.0,0.0,C540629758,11266468.03,11469172.46,0,0
185,TRANSFER,209865.77,C419940537,0.0,0.0,C1995365654,640208.8,850074.57,0,0
283,CASH_IN,60269.54,C1274455065,277821.61,338091.15,C792038381,451814.49,391544.95,0,0
47,PAYMENT,3013.62,C1521971269,1380.0,0.0,M1731826152,0.0,0.0,0,0
351,CASH_OUT,247041.89,C370502937,133864.4,0.0,C1557082275,2262471.87,2509513.77,0,0
259,CASH_OUT,89883.0,C140146455,176.0,0.0,C631545959,4091857.43,4181740.43,0,0
185,CASH_IN,72024.89,C356590649,9519580.19,9591605.07,C1622302572,724731.6,652706.71,0,0
396,CASH_IN,373007.22,C602273578,3142068.8,3515076.02,C1916675106,2252065.83,1879058.61,0,0
45,PAYMENT,26232.5,C1144788401,0.0,0.0,M1770314064,0.0,0.0,0,0
182,CASH_OUT,245425.94,C1342531008,0.0,0.0,C1460103425,762871.62,1008297.56,0,0
400,CASH_OUT,118397.65,C1137193683,0.0,0.0,C629150067,791596.19,909993.84,0,0
21,CASH_OUT,199583.76,C1269647972,0.0,0.0,C2086992634,20304093.22,20503676.99,0,0
155,CASH_OUT,15401.14,C611112590,0.0,0.0,C1536446312,549873.45,565274.6,0,0
17,CASH_OUT,144640.31,C1543141144,0.0,0.0,C637926340,292740.93,437381.25,0,0
16,CASH_OUT,53731.19,C37234659,24107.0,0.0,C1793910007,0.0,85653.49,0,0
301,PAYMENT,42782.57,C596034453,11731.0,0.0,M867206830,0.0,0.0,0,0
380,CASH_OUT,204935.87,C1091879191,0.0,0.0,C1075544501,343684.58,548620.45,0,0
18,CASH_IN,12345.81,C1744779015,49506.0,61851.81,C653745564,10025659.95,9726573.26,0,0
308,CASH_IN,12339.66,C177864176,9860296.97,9872636.63,C439505788,294677.0,282337.34,0,0
177,CASH_OUT,575290.93,C618644668,0.0,0.0,C1847998262,2035225.45,2610516.39,0,0
201,CASH_OUT,215582.73,C1071381488,17648.0,0.0,C442240108,3675456.02,3628897.31,0,0
522,PAYMENT,7886.32,C859056043,0.0,0.0,M953800230,0.0,0.0,0,0
129,CASH_OUT,239954.32,C1179368005,0.0,0.0,C1676147214,2331337.24,2571291.56,0,0
563,PAYMENT,3702.21,C244072492,34718.0,31015.79,M1274114436,0.0,0.0,0,0
679,CASH_OUT,54571.36,C1842844254,319957.25,265385.9,C254297645,277547.71,332119.06,0,0
370,CASH_OUT,43166.49,C1933306191,202886.0,159719.51,C491293257,0.0,43166.49,0,0
44,CASH_IN,257912.38,C1161703998,4893112.69,5151025.07,C1725821722,1057410.7,799498.32,0,0
162,TRANSFER,364654.22,C877663488,53647.0,0.0,C605172863,0.0,364654.22,0,0
376,TRANSFER,184109.74,C1443724069,0.0,0.0,C95251041,1319997.53,1504107.26,0,0
371,CASH_OUT,418546.42,C1319825384,22156.0,0.0,C1591563179,133998.54,552544.96,0,0
38,CASH_OUT,166031.74,C924265870,149.0,0.0,C788272104,65139.33,231171.07,0,0
381,TRANSFER,297122.9,C1013224208,17.0,0.0,C1164647792,0.0,297122.9,0,0
259,CASH_OUT,125777.97,C132040731,0.0,0.0,C1844488043,567655.3,693433.27,0,0
253,CASH_OUT,201290.98,C1552859268,0.0,0.0,C1564124354,1296689.43,1497980.41,0,0
136,CASH_IN,324253.86,C2126764389,151870.0,476123.86,C223943278,679119.89,354866.03,0,0
283,PAYMENT,7023.66,C469755394,9576.5,2552.84,M1187055302,0.0,0.0,0,0
284,CASH_OUT,351346.98,C1906292708,0.0,0.0,C832281809,3070634.18,3421981.16,0,0
540,PAYMENT,1100.7,C466749528,48636.0,47535.3,M385133884,0.0,0.0,0,0
404,CASH_OUT,68779.07,C889683253,24678.0,0.0,C1817281428,0.0,68779.07,0,0
36,PAYMENT,3406.86,C1364063548,0.0,0.0,M843551362,0.0,0.0,0,0
21,CASH_OUT,94392.38,C209240538,0.0,0.0,C298433742,1691697.93,1786090.31,0,0
11,PAYMENT,18533.51,C1502641097,147.0,0.0,M247708877,0.0,0.0,0,0
140,CASH_IN,54003.34,C59842608,949438.4,1003441.75,C7173303,301073.99,471163.87,0,0
13,CASH_OUT,34843.02,C1182969534,20111.0,0.0,C1545678103,0.0,34843.02,0,0
372,CASH_IN,178627.88,C420769046,24866.0,203493.88,C1682205130,0.0,0.0,0,0
503,PAYMENT,13096.99,C1270999541,0.0,0.0,M902368289,0.0,0.0,0,0
595,PAYMENT,11854.26,C1111961008,0.0,0.0,M1569637782,0.0,0.0,0,0
329,CASH_OUT,202694.83,C1807610273,11971.0,0.0,C1661425304,1440974.75,1643669.57,0,0
370,CASH_OUT,243867.39,C762382315,0.0,0.0,C463984718,752373.68,996241.07,0,0
323,PAYMENT,25117.18,C802598454,0.0,0.0,M229329624,0.0,0.0,0,0
307,CASH_OUT,114429.85,C244263640,907.0,0.0,C486434152,53756.24,168186.09,0,0
155,PAYMENT,30977.98,C539997388,248734.0,217756.02,M77058261,0.0,0.0,0,0
307,CASH_IN,428757.36,C1196521952,42034.0,470791.36,C623108902,0.0,0.0,0,0
301,TRANSFER,415197.77,C1451082033,0.0,0.0,C2074484041,3441116.46,3856314.24,0,0
403,CASH_IN,203417.3,C195317692,107751.0,311168.3,C2132693643,1788477.53,1585060.23,0,0
353,CASH_OUT,95454.77,C1704899348,0.0,0.0,C1299427841,883604.82,979059.59,0,0
162,CASH_OUT,25195.07,C1271665677,10109.0,0.0,C1814928617,0.0,25195.07,0,0
130,CASH_OUT,555654.8,C2024884238,0.0,0.0,C2107867745,1754585.74,2310240.53,0,0
184,CASH_OUT,254216.85,C1241204457,0.0,0.0,C236539936,429337.5,683554.35,0,0
304,PAYMENT,1042.27,C446115415,611344.0,610301.73,M513851104,0.0,0.0,0,0
307,PAYMENT,15939.86,C1530103444,0.0,0.0,M797948631,0.0,0.0,0,0
257,PAYMENT,1868.64,C159993330,104076.0,102207.36,M1240537213,0.0,0.0,0,0
155,CASH_IN,197929.72,C1358757180,3268875.62,3466805.34,C1049057706,288839.83,90910.11,0,0
15,CASH_IN,245949.65,C1233760590,360104.32,606053.97,C1059705312,0.0,0.0,0,0
13,PAYMENT,20399.98,C849691592,77913.0,57513.02,M762929945,0.0,0.0,0,0
16,CASH_OUT,170526.56,C1480756819,0.0,0.0,C1989504869,247865.2,485306.3,0,0
395,PAYMENT,27761.66,C2047489323,0.0,0.0,M637949323,0.0,0.0,0,0
304,CASH_OUT,142669.61,C395880437,88100.0,0.0,C1017005326,0.0,142669.61,0,0
208,TRANSFER,439235.79,C1931512348,51441.0,0.0,C618998644,0.0,439235.79,0,0
9,CASH_IN,180844.62,C613004535,11093377.09,11274221.71,C345603257,9917629.77,9736785.15,0,0
301,CASH_OUT,239046.8,C100760139,0.0,0.0,C799196769,446315.57,685362.38,0,0
565,CASH_OUT,56430.68,C810270809,438412.45,381981.77,C404263703,155384.97,211815.65,0,0
227,PAYMENT,4014.84,C1475022223,0.0,0.0,M589399494,0.0,0.0,0,0
347,CASH_OUT,54020.99,C721127234,296943.81,242922.82,C1261560825,112111.44,166132.42,0,0
178,CASH_IN,262335.14,C934122326,248855.0,511190.14,C606771882,791419.97,529084.83,0,0
355,CASH_OUT,87953.77,C523519657,0.0,0.0,C498599199,12526989.58,12614943.35,0,0
132,PAYMENT,9431.69,C1233286723,0.0,0.0,M412169580,0.0,0.0,0,0
347,TRANSFER,2507255.31,C1164207507,28603.0,0.0,C619387553,19675.63,2526930.93,0,0
228,TRANSFER,1373650.13,C1348235598,3369.0,0.0,C1567193204,2072551.95,3610837.77,0,0
207,CASH_IN,25582.24,C497471580,260542.0,286124.24,C722810320,0.0,0.0,0,0
213,CASH_IN,200297.06,C211603508,7570886.68,7771183.74,C1306565102,343778.57,143481.5,0,0
40,TRANSFER,336683.81,C1320773274,6079.0,0.0,C170574132,0.0,336683.81,0,0
352,CASH_IN,126678.05,C19994413,5301.0,131979.05,C2122453685,4433854.3,4307176.26,0,0
552,CASH_OUT,45176.0,C1931743435,11054.0,0.0,C804877925,825862.59,871038.59,0,0
573,PAYMENT,4617.19,C866527010,34704.0,30086.81,M723794568,0.0,0.0,0,0
211,CASH_OUT,272509.67,C1129083765,0.0,0.0,C1059188916,513199.4,785709.07,0,0
178,TRANSFER,635797.96,C1821541286,1142.0,0.0,C1523557746,7807298.15,8443096.11,0,0
399,PAYMENT,16282.87,C78380767,76.0,0.0,M726292648,0.0,0.0,0,0
135,CASH_OUT,178194.29,C1602508776,0.0,0.0,C467980258,471395.41,649589.7,0,0
253,PAYMENT,60151.14,C1786697303,34492.16,0.0,M1869064630,0.0,0.0,0,0
10,CASH_IN,364332.5,C1726117589,4374580.95,4738913.45,C1163572928,797706.3,819539.78,0,0
324,PAYMENT,36245.47,C398070994,67197.67,30952.21,M2049937852,0.0,0.0,0,0
373,PAYMENT,17919.69,C2140450113,28440.1,10520.41,M1531924281,0.0,0.0,0,0
331,CASH_IN,49338.85,C348625240,111726.0,161064.85,C2133302924,564158.29,514819.44,0,0
158,CASH_OUT,118289.79,C533347723,0.0,0.0,C423632834,1604014.26,1975637.44,0,0
159,PAYMENT,26311.48,C818955326,0.0,0.0,M612450617,0.0,0.0,0,0
33,CASH_OUT,73256.49,C444342015,0.0,0.0,C1082654231,100389.0,173645.49,0,0
202,PAYMENT,6494.41,C2036782606,278043.16,271548.75,M1665470565,0.0,0.0,0,0
251,CASH_IN,107248.8,C201040839,12527.0,119775.8,C1322928614,95969.39,0.0,0,0
514,PAYMENT,30788.82,C2027500040,0.0,0.0,M514052998,0.0,0.0,0,0
250,CASH_OUT,59313.53,C1527006447,0.0,0.0,C813547537,62579.05,121892.58,0,0
574,CASH_OUT,141932.11,C1687388375,0.0,0.0,C1806617659,425060.15,566992.26,0,0
297,CASH_OUT,389190.24,C1413143101,757633.0,368442.76,C553727905,205277.57,594467.81,0,0
18,CASH_OUT,364494.47,C867449342,1728.0,0.0,C2109085857,3088057.0,3390580.77,0,0
154,CASH_IN,68434.24,C627006969,1820563.89,1888998.12,C2123581921,111588.57,43154.33,0,0
230,CASH_IN,74343.19,C106337739,3895209.23,3969552.42,C546920663,513180.27,438837.08,0,0
186,CASH_OUT,78883.51,C763249848,0.0,0.0,C174065201,765293.8,844177.32,0,0
41,TRANSFER,256661.08,C1938376016,211.0,0.0,C345603257,12103569.1,12360230.18,0,0
281,CASH_OUT,182982.64,C112443540,0.0,0.0,C1345446383,336292.87,519275.51,0,0
139,CASH_OUT,87504.23,C1633927011,0.0,0.0,C1643188847,4978797.75,5066301.98,0,0
283,CASH_OUT,160465.7,C100651770,55798.0,0.0,C942562025,221852.67,382318.37,0,0
42,CASH_IN,137311.9,C886950867,211492.0,348803.9,C1799647333,48245.0,0.0,0,0
323,TRANSFER,1316989.0,C234730442,1000365.0,0.0,C1264349786,0.0,1316989.0,0,0
212,PAYMENT,2478.57,C1973748059,9917.8,7439.22,M1859272876,0.0,0.0,0,0
376,PAYMENT,8942.37,C1343140876,0.0,0.0,M2032215215,0.0,0.0,0,0
281,CASH_OUT,39280.78,C1071246826,0.0,0.0,C1431120032,471390.51,510671.28,0,0
394,PAYMENT,11322.03,C795437851,0.0,0.0,M755461328,0.0,0.0,0,0
232,CASH_OUT,243466.44,C1332363630,0.0,0.0,C837603505,644255.03,887721.47,0,0
262,CASH_OUT,383848.61,C1914282375,26235.42,0.0,C655046473,705941.02,1089789.62,0,0
398,PAYMENT,10556.75,C1965254249,89279.96,78723.21,M1350331897,0.0,0.0,0,0
19,CASH_OUT,223132.71,C1613906665,0.0,0.0,C1778890613,1689865.28,1912997.99,0,0
228,CASH_IN,136101.85,C2102367828,9502851.3,9638953.16,C1872934362,1231210.74,1095108.89,0,0
304,CASH_IN,25597.17,C1685264641,4425981.24,4451578.41,C102022710,515936.32,490339.16,0,0
161,CASH_OUT,84919.43,C709431967,204989.0,120069.57,C1693491187,1638040.98,1722960.41,0,0
206,PAYMENT,15538.33,C592508580,0.0,0.0,M809859530,0.0,0.0,0,0
403,CASH_IN,144264.2,C839843969,2146213.83,2290478.03,C1465866699,144323.37,59.17,0,0
233,CASH_OUT,434126.26,C276303123,11902.0,0.0,C420515115,1166067.24,1438353.53,0,0
259,PAYMENT,5121.94,C932765429,12631.46,7509.52,M667013745,0.0,0.0,0,0
36,CASH_IN,158729.87,C410756862,4396141.31,4554871.18,C538609556,605341.84,446611.98,0,0
228,CASH_OUT,63287.59,C2083797095,317139.57,253851.98,C273572994,3553216.9,3616504.49,0,0
161,CASH_IN,118738.49,C1753589713,337819.16,456557.65,C43060048,223752.95,105014.46,0,0
326,CASH_IN,67517.29,C2061673748,21737645.04,21805162.33,C453454325,313252.59,245735.3,0,0
252,CASH_OUT,171557.53,C1701994771,73.0,0.0,C1671306796,4711784.94,4883342.47,0,0
369,PAYMENT,31339.38,C1787985186,49800.65,18461.27,M1199297115,0.0,0.0,0,0
321,CASH_OUT,350629.2,C1379544423,105419.0,0.0,C821788049,3175653.74,3526282.95,0,0
37,CASH_IN,325518.8,C1382508055,7994637.11,8320155.92,C1598072528,4750489.37,4394103.43,0,0
405,CASH_OUT,108803.06,C411713316,0.0,0.0,C457439728,4097521.73,4206324.79,0,0
369,PAYMENT,7103.06,C812004576,0.0,0.0,M1581510752,0.0,0.0,0,0
14,CASH_IN,12826.13,C233199057,55.0,12881.13,C799437545,3525009.09,3512182.96,0,0
285,PAYMENT,24151.56,C1626313121,0.0,0.0,M1072622414,0.0,0.0,0,0
183,PAYMENT,8993.93,C1253274607,9104.36,110.43,M23457047,0.0,0.0,0,0
40,CASH_IN,100897.54,C1908570263,564.0,101461.54,C431604635,0.0,0.0,0,0
378,CASH_IN,233938.0,C1573630550,143264.0,377202.0,C998849716,1639993.11,1406055.11,0,0
186,PAYMENT,3522.79,C1850676337,0.0,0.0,M1279202997,0.0,0.0,0,0
34,PAYMENT,19838.89,C1119319579,249.0,0.0,M1763104184,0.0,0.0,0,0
252,CASH_OUT,330374.73,C1083403477,0.0,0.0,C383886401,4229419.87,4868605.76,0,0
355,CASH_OUT,156625.01,C2027341840,10891.37,0.0,C1441051345,3205060.65,3361685.66,0,0
39,PAYMENT,4088.14,C1139112806,111027.0,106938.86,M303940078,0.0,0.0,0,0
154,CASH_OUT,195672.82,C1682755781,0.0,0.0,C1338328694,587589.89,783262.71,0,0
378,CASH_OUT,147920.89,C187223155,0.0,0.0,C684449109,428530.7,576451.59,0,0
258,CASH_OUT,629997.87,C95341727,0.0,0.0,C1580193959,3339900.82,3969898.69,0,0
11,CASH_IN,226534.54,C756258302,746.0,227280.54,C1082096924,0.0,0.0,0,0
204,CASH_OUT,328048.73,C701380441,198981.0,0.0,C1240452389,0.0,328048.73,0,0
401,PAYMENT,19505.99,C485662146,265464.22,245958.22,M303386670,0.0,0.0,0,0
538,CASH_IN,107530.63,C1212238891,15058.0,122588.63,C538477938,1805230.79,1697700.16,0,0
38,CASH_OUT,461410.11,C536970853,18561.0,0.0,C1863712087,103929.0,565339.11,0,0
201,CASH_IN,141207.64,C404106937,20287.0,161494.64,C1985023416,0.0,0.0,0,0
253,CASH_OUT,408906.38,C2127897953,0.0,0.0,C683724759,2725234.71,3134141.09,0,0
281,CASH_IN,162736.58,C323265534,3294446.27,3457182.86,C1358556321,319505.67,156769.09,0,0
355,PAYMENT,25994.94,C85891097,298956.0,272961.06,M1496843938,0.0,0.0,0,0
304,CASH_OUT,125124.55,C1354911339,38061.12,0.0,C1097517134,2847188.77,2972313.32,0,0
236,CASH_OUT,1930613.01,C968840793,0.0,0.0,C1320086136,3530929.04,5461542.05,0,0
277,CASH_OUT,240602.94,C1553439968,134.0,0.0,C1225842054,0.0,240602.94,0,0
161,TRANSFER,1131200.55,C273593697,52060.0,0.0,C1083694367,3324474.58,4455675.13,0,0
353,TRANSFER,55407.89,C93205556,149666.0,94258.11,C237089306,9866121.27,9921529.16,0,0
260,CASH_OUT,46216.25,C2138353865,0.0,0.0,C350414651,1128744.85,1174961.11,0,0
211,CASH_OUT,249480.43,C807723791,255014.0,5533.57,C2024737426,734843.89,1916292.63,0,0
13,CASH_OUT,112594.83,C1888347266,100005.0,0.0,C300915892,0.0,324955.15,0,0
36,PAYMENT,36146.03,C1350619393,199658.0,163511.97,M123793514,0.0,0.0,0,0
287,PAYMENT,10771.98,C1250497021,20086.0,9314.02,M497626485,0.0,0.0,0,0
334,PAYMENT,15669.83,C1849670420,10518.0,0.0,M2069353126,0.0,0.0,0,0
395,PAYMENT,36784.94,C1766586613,535025.74,498240.8,M156307283,0.0,0.0,0,0
548,CASH_OUT,8888.57,C1234964960,140992.79,132104.22,C172424723,44153.47,53042.04,0,0
11,CASH_IN,190520.77,C1581542232,99166.0,289686.77,C520531457,0.0,0.0,0,0
16,TRANSFER,468004.83,C76677274,297.0,0.0,C300605226,0.0,808411.09,0,0
403,PAYMENT,5737.54,C1989058230,0.0,0.0,M1807691381,0.0,0.0,0,0
324,TRANSFER,1354583.35,C1050266970,33462.0,0.0,C588426758,0.0,1354583.35,0,0
36,PAYMENT,4260.27,C557452219,0.0,0.0,M1912570518,0.0,0.0,0,0
206,PAYMENT,4486.53,C1753561814,11122.0,6635.47,M2051256492,0.0,0.0,0,0
164,CASH_OUT,217692.61,C1594348018,0.0,0.0,C2108824438,3233589.88,3451282.49,0,0
11,CASH_IN,47904.75,C1459898985,5715168.49,5763073.24,C1426908073,818076.07,605296.5,0,0
20,PAYMENT,6113.56,C1881945376,9386.0,3272.44,M668075197,0.0,0.0,0,0
406,TRANSFER,351998.13,C771404507,19006.1,0.0,C1995822624,971657.54,1323655.67,0,0
35,PAYMENT,15932.85,C456305920,191502.0,175569.15,M2049001224,0.0,0.0,0,0
551,PAYMENT,1673.36,C717750966,41.0,0.0,M33212828,0.0,0.0,0,0
37,CASH_OUT,64483.56,C1609856414,7049.0,0.0,C1536248932,774437.85,838921.41,0,0
16,PAYMENT,3011.96,C521359688,50302.0,47290.04,M353391564,0.0,0.0,0,0
332,TRANSFER,417466.25,C1781598576,0.0,0.0,C1099025980,5805723.81,6223190.06,0,0
260,PAYMENT,5970.36,C1318864048,1043694.44,1037724.08,M1150468680,0.0,0.0,0,0
375,PAYMENT,16786.87,C1319802968,0.0,0.0,M1445985631,0.0,0.0,0,0
349,CASH_IN,2945.74,C1099673115,422.0,3367.74,C391119453,80140.82,77195.09,0,0
44,PAYMENT,12941.1,C812428140,107230.29,94289.2,M1125854227,0.0,0.0,0,0
11,CASH_IN,59222.6,C1544927543,40768.0,99990.6,C1549680453,877740.31,818517.71,0,0
347,CASH_OUT,15354.09,C1679105685,0.0,0.0,C1232060290,12642501.65,12657855.74,0,0
503,CASH_OUT,183651.99,C891020419,0.0,0.0,C821102788,431511.25,615163.24,0,0
371,PAYMENT,2196.78,C340112300,30008.0,27811.22,M1056438026,0.0,0.0,0,0
259,CASH_OUT,103840.94,C474992101,322826.0,218985.06,C469763829,25028.27,128869.21,0,0
160,CASH_IN,122424.12,C1568381333,13454887.91,13577312.03,C1968754160,351981.16,229557.04,0,0
44,CASH_OUT,84730.4,C1549613521,0.0,0.0,C162323653,742203.13,910202.76,0,0
162,CASH_OUT,45835.75,C1378769090,21697.0,0.0,C1586670553,1585668.25,1631504.0,0,0
158,PAYMENT,13152.98,C323538417,50152.92,36999.94,M1144417374,0.0,0.0,0,0
15,DEBIT,11537.64,C1152123101,52288.0,40750.36,C1394736621,92077.98,103615.63,0,0
