step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
9,CASH_OUT,218737.94,C133696656,40456.0,0.0,C788272104,1247.0,253408.76
9,PAYMENT,3559.84,C1163310691,34506.0,30946.16,M1459605852,0.0,0.0
9,PAYMENT,10051.62,C415710486,239088.0,229036.38,M1595686418,0.0,0.0
9,PAYMENT,5321.81,C797535804,25958.0,20636.19,M131350432,0.0,0.0
9,CASH_OUT,112144.86,C643468737,24617.0,0.0,C1248010420,6098.0,0.0
9,PAYMENT,13759.7,C411618230,11121.0,0.0,M2090122773,0.0,0.0
9,CASH_OUT,172488.78,C1520154392,50312.0,0.0,C720335307,0.0,420678.22
9,CASH_OUT,101425.56,C677190927,11978.0,0.0,C17977304,533525.43,1084340.39
9,PAYMENT,15289.94,C1993782985,22727.97,7438.03,M803981840,0.0,0.0
9,PAYMENT,3276.94,C684694402,7438.03,4161.09,M1757040369,0.0,0.0
9,PAYMENT,19178.49,C723111377,4161.09,0.0,M1523792360,0.0,0.0
9,PAYMENT,28882.96,C244624059,0.0,0.0,M878944350,0.0,0.0
9,PAYMENT,10109.58,C1374786630,0.0,0.0,M305064937,0.0,0.0
9,PAYMENT,4260.19,C960780901,0.0,0.0,M269253699,0.0,0.0
9,PAYMENT,33229.58,C1292016032,0.0,0.0,M672551498,0.0,0.0
9,PAYMENT,6879.3,C857383519,0.0,0.0,M1074212379,0.0,0.0
9,PAYMENT,20792.23,C420569122,0.0,0.0,M59761992,0.0,0.0
9,CASH_OUT,296509.79,C1700902716,51505.0,0.0,C1659487569,569518.26,2704983.95
9,PAYMENT,30882.55,C485436029,114031.0,83148.45,M242043314,0.0,0.0
9,CASH_IN,30030.17,C1924421778,106264.0,136294.17,C459172227,5155171.92,6270312.93
9,CASH_OUT,138771.43,C444909999,30284.0,0.0,C276448939,306408.16,1126261.12
9,PAYMENT,14588.4,C2136847424,82845.0,68256.6,M463028928,0.0,0.0
9,CASH_IN,216710.69,C1270475241,16028.3,232739.0,C1420439449,32629.0,859115.36
9,PAYMENT,11025.47,C2001504384,232739.0,221713.52,M1696718237,0.0,0.0
9,CASH_IN,994.21,C889134267,325.0,1319.21,C1042470984,79788.0,337226.19
9,CASH_IN,175283.26,C806178156,12444.0,187727.26,C1861089542,0.0,0.0
9,PAYMENT,6128.24,C597085029,1166955.57,1160827.33,M1211115455,0.0,0.0
9,CASH_OUT,162278.45,C82239686,1160827.33,998548.88,C1575675375,3504625.64,4660314.36
9,CASH_OUT,292864.75,C1591388955,268929.0,0.0,C884166426,439056.87,8499177.49
9,CASH_IN,362289.49,C1258458694,121.0,362410.49,C2078250226,8011602.48,7803587.65
9,PAYMENT,39287.11,C38163782,42005.0,2717.89,M831874328,0.0,0.0
9,CASH_OUT,378192.95,C983339586,10982.0,0.0,C797465761,51608.0,0.0
9,CASH_OUT,458138.24,C1706249193,58369.53,0.0,C155058250,21334.0,0.0
9,TRANSFER,200008.93,C1433394812,0.0,0.0,C1141137903,21006894.38,25939516.85
9,PAYMENT,7026.03,C1330175084,295.0,0.0,M286808389,0.0,0.0
9,CASH_OUT,448987.53,C1854649484,49692.0,0.0,C1983025922,96993.38,1253567.48
9,CASH_IN,70145.69,C1169955615,221.0,70366.69,C549269634,0.0,34610.34
9,CASH_OUT,196345.9,C1277039736,25472.34,0.0,C2057267258,44825.0,2882050.77
9,PAYMENT,9164.32,C522170063,0.0,0.0,M738416244,0.0,0.0
9,CASH_OUT,366147.08,C155374600,526.0,0.0,C73887179,233461.97,172054.71
9,CASH_OUT,364058.55,C902020236,844.0,0.0,C1310642072,677083.45,3910064.59
9,PAYMENT,17397.12,C1464337709,31892.0,14494.88,M1640913222,0.0,0.0
9,TRANSFER,165167.67,C2117284835,35465.0,0.0,C1661658830,0.0,1183350.25
9,PAYMENT,9674.46,C1446827893,0.0,0.0,M1103806962,0.0,0.0
9,PAYMENT,7635.92,C1381868772,0.0,0.0,M899037543,0.0,0.0
9,PAYMENT,5910.38,C86104031,0.0,0.0,M317936600,0.0,0.0
9,PAYMENT,34255.9,C766951398,0.0,0.0,M703591990,0.0,0.0
9,PAYMENT,8256.97,C586896379,0.0,0.0,M715041263,0.0,0.0
9,PAYMENT,13845.41,C852454101,0.0,0.0,M1682404604,0.0,0.0
9,PAYMENT,11453.26,C484148996,0.0,0.0,M1138066593,0.0,0.0
9,PAYMENT,4709.47,C168150988,0.0,0.0,M1429906148,0.0,0.0
9,PAYMENT,3540.6,C354020576,0.0,0.0,M2055635566,0.0,0.0
9,PAYMENT,5101.04,C1578697045,0.0,0.0,M1588897264,0.0,0.0
9,PAYMENT,10845.24,C76557354,0.0,0.0,M1254841124,0.0,0.0
9,PAYMENT,9204.19,C1548675201,0.0,0.0,M665734621,0.0,0.0
9,PAYMENT,14157.01,C576377982,0.0,0.0,M844671338,0.0,0.0
9,PAYMENT,10612.76,C435770688,0.0,0.0,M1290547975,0.0,0.0
9,PAYMENT,12123.65,C945944512,0.0,0.0,M1325730399,0.0,0.0
9,PAYMENT,5133.0,C478483882,0.0,0.0,M828139830,0.0,0.0
9,PAYMENT,5115.9,C104093482,0.0,0.0,M1636102721,0.0,0.0
9,PAYMENT,9514.29,C1436058526,0.0,0.0,M132076994,0.0,0.0
9,CASH_OUT,229960.2,C603377428,178450.0,0.0,C1587368989,147110.49,0.0
9,CASH_OUT,112880.35,C1696999377,31626.0,0.0,C401778454,33884.0,801562.26
9,CASH_IN,664633.24,C1957940376,0.0,664633.24,C508000580,2652047.4,2149291.98
9,CASH_IN,147511.25,C163571337,664633.24,812144.49,C1719798166,641729.0,1877869.22
9,CASH_IN,66264.79,C480515781,812144.49,878409.28,C1403886290,259155.0,11811.44
9,CASH_IN,173436.19,C1214816815,878409.28,1051845.47,C8290162,9189593.77,9473915.45
9,CASH_IN,238353.15,C584409270,1051845.47,1290198.62,C1447076900,249063.74,913942.3
9,CASH_IN,91693.0,C1411928523,1290198.62,1381891.62,C1075564985,6869651.88,7113309.86
9,CASH_IN,95841.84,C1745250229,1381891.62,1477733.46,C1014935920,1317819.55,2295362.72
9,CASH_IN,247579.29,C1710414144,1477733.46,1725312.75,C1934230275,435349.98,288098.72
9,CASH_IN,12355.39,C1814812056,1725312.75,1737668.14,C1853202598,263775.39,1389293.11
9,CASH_OUT,696473.81,C2048620511,6496.0,0.0,C982997256,103129.0,797867.8
9,CASH_IN,208697.14,C570137830,304953.0,513650.14,C1002335651,0.0,1379283.3
9,CASH_OUT,30280.28,C1378908480,105680.0,75399.72,C1164555074,0.0,33900.37
9,TRANSFER,797986.73,C1619390859,75399.72,0.0,C616563206,975033.54,3456937.04
9,TRANSFER,1432429.88,C1090635723,0.0,0.0,C1863303135,2626671.95,3220885.92
9,TRANSFER,431162.77,C1021341601,0.0,0.0,C775514090,458556.66,21248.3
9,TRANSFER,3708.89,C1833691908,0.0,0.0,C747013817,417546.18,1159563.31
9,TRANSFER,815937.89,C579683983,0.0,0.0,C1564251366,1948249.6,646501.22
9,TRANSFER,1021690.1,C1836970634,0.0,0.0,C1549086472,1941140.63,3962131.82
9,TRANSFER,809975.53,C1390347747,0.0,0.0,C982891593,1283358.99,2888141.98
9,TRANSFER,919697.05,C1627314039,0.0,0.0,C1558550579,1803711.54,5066772.93
9,CASH_IN,310650.33,C680484057,200721.0,511371.33,C1704995150,25680.0,0.0
9,PAYMENT,16952.87,C719586016,11336.0,0.0,M12511810,0.0,0.0
9,PAYMENT,23085.21,C376295501,0.0,0.0,M1154887629,0.0,0.0
9,CASH_IN,102919.31,C1311753909,49623.0,152542.31,C1990582553,21057.0,0.0
9,CASH_OUT,325409.92,C968149448,1722.0,0.0,C980318683,10768.0,41192.31
9,CASH_IN,251681.74,C1092847883,0.0,251681.74,C180183079,281866.49,0.0
9,CASH_IN,41338.88,C889093797,251681.74,293020.61,C1989102594,117079.94,75741.06
9,CASH_IN,407054.16,C72621281,293020.61,700074.77,C2067466390,3971794.44,4021813.78
9,CASH_IN,260039.61,C464613162,700074.77,960114.38,C431687661,509304.18,249264.57
9,CASH_IN,428062.12,C1174918790,960114.38,1388176.49,C1320515149,6113587.48,5405558.3
9,CASH_IN,25356.37,C21730229,1388176.49,1413532.86,C1292966728,256445.01,1832993.75
9,CASH_IN,246991.2,C626795625,1413532.86,1660524.06,C1658924704,272659.29,25668.09
9,CASH_IN,318538.01,C889509847,1660524.06,1979062.08,C1487669283,5105553.93,5035905.32
9,CASH_IN,234444.62,C1297060887,1979062.08,2213506.69,C1968340619,452134.13,162339.32
9,CASH_IN,325514.83,C272920624,2213506.69,2539021.52,C360696244,513355.73,0.0
9,CASH_IN,129612.26,C1426026813,2539021.52,2668633.79,C1265847217,504596.4,621642.81
9,CASH_IN,104747.47,C1205251610,2668633.79,2773381.26,C1197606915,402945.84,936427.13
9,PAYMENT,23186.43,C1980265947,245590.0,222403.57,M1165909722,0.0,0.0
9,CASH_OUT,189286.86,C1789376977,3893.0,0.0,C664059213,39923.03,481973.83
9,TRANSFER,1461508.53,C410221793,10133.0,0.0,C150522359,38434.0,984961.08
9,CASH_OUT,179374.94,C761291929,227.0,0.0,C47074764,30612.0,371238.34
9,TRANSFER,1482768.79,C442460001,41934.0,0.0,C244684090,61025.05,1013084.89
9,CASH_IN,116844.22,C1306602698,103233.0,220077.22,C679180168,72408.0,0.0
9,PAYMENT,6564.84,C1316406755,563.0,0.0,M1612456984,0.0,0.0
9,CASH_IN,147958.76,C18424597,1363.0,149321.76,C2119233209,0.0,3270540.29
9,DEBIT,277.05,C1171970176,148211.0,147933.95,C1141137903,21206903.31,25939516.85
9,CASH_OUT,50269.11,C1031492613,145641.57,95372.46,C190628619,316032.0,5665.21
9,PAYMENT,19309.34,C1019648854,95372.46,76063.12,M1947145808,0.0,0.0
9,CASH_IN,232994.0,C1736625801,1503.0,234497.0,C1086206575,2567.0,320536.14
9,CASH_IN,269565.71,C4089088,56237.0,325802.71,C426983364,383526.89,1639441.11
9,CASH_OUT,305126.35,C136991354,50682.0,0.0,C883841715,598628.33,1175102.19
9,CASH_IN,80219.06,C68909241,50346.0,130565.06,C1573641401,17919.18,242710.3
9,PAYMENT,134.41,C1973164085,102430.0,102295.59,M108623331,0.0,0.0
9,CASH_IN,242691.54,C1553616596,136061.0,378752.54,C1204885165,252816.32,10124.79
9,CASH_IN,41851.78,C52112206,4519.0,46370.78,C2123130842,179.0,64688.71
9,PAYMENT,342.82,C374589096,46370.78,46027.96,M1531477996,0.0,0.0
9,PAYMENT,7964.13,C1428842175,30641.0,22676.87,M263288335,0.0,0.0
9,PAYMENT,3082.12,C123701207,32630.0,29547.88,M527445967,0.0,0.0
9,CASH_OUT,99804.75,C426360064,604.0,0.0,C929732976,0.0,0.0
9,PAYMENT,16022.38,C493658412,1048.0,0.0,M1727458409,0.0,0.0
9,DEBIT,175.94,C2028386607,418.0,242.06,C1496752534,51352.0,174769.61
9,CASH_OUT,61336.44,C749963918,61036.0,0.0,C206443140,97512.0,272795.66
9,PAYMENT,10773.07,C1412316149,5905.0,0.0,M90833085,0.0,0.0
9,PAYMENT,9498.68,C1208549118,0.0,0.0,M2027944587,0.0,0.0
9,CASH_IN,86727.52,C1561036790,6415.0,93142.52,C1580837306,0.0,0.0
9,TRANSFER,596007.12,C145824514,0.0,0.0,C908043384,0.0,1109213.86
9,PAYMENT,20552.15,C130149348,0.0,0.0,M13455925,0.0,0.0
9,CASH_OUT,251968.15,C24658413,13410.0,0.0,C502369371,10151.0,0.0
9,CASH_OUT,236805.48,C26289099,40523.0,0.0,C1948024403,41512.0,1129208.62
9,CASH_OUT,267751.68,C159868630,434121.0,166369.32,C329206545,25645.96,595390.64
9,PAYMENT,11945.02,C1664205097,20606.0,8660.98,M545620875,0.0,0.0
9,TRANSFER,66889.37,C671249195,0.0,0.0,C1409091101,0.0,66889.37
9,TRANSFER,525205.17,C444666155,0.0,0.0,C966580840,596429.0,1989721.05
9,PAYMENT,13457.7,C2010424283,14963.0,1505.3,M2067918705,0.0,0.0
9,TRANSFER,2124460.33,C1088507929,22605.0,0.0,C1545666185,61052.0,3573381.08
9,TRANSFER,1002730.04,C1392187751,69629.0,0.0,C1599377459,0.0,836327.17
9,TRANSFER,385795.7,C14918296,107539.78,0.0,C671467999,0.0,229316.7
9,PAYMENT,26284.68,C1957556114,0.0,0.0,M1048971398,0.0,0.0
9,PAYMENT,5179.33,C876350992,11205.0,6025.67,M693542253,0.0,0.0
9,CASH_IN,8932.16,C840705706,20179.0,29111.16,C891798017,0.0,0.0
9,PAYMENT,16673.75,C1011931735,29111.16,12437.4,M1757941571,0.0,0.0
9,PAYMENT,23822.58,C1969769154,531.0,0.0,M647109555,0.0,0.0
9,CASH_IN,375981.31,C472575828,39033.0,415014.31,C2140322313,810.0,0.0
9,CASH_IN,142295.74,C883972485,40479.0,182774.74,C470206661,18808.92,0.0
9,PAYMENT,12828.51,C62466955,31424.0,18595.49,M901838796,0.0,0.0
9,PAYMENT,15387.77,C2119958127,104601.0,89213.23,M1209138256,0.0,0.0
9,PAYMENT,16357.98,C46031786,172877.7,156519.72,M812812966,0.0,0.0
9,PAYMENT,12956.58,C293319233,156519.72,143563.13,M1448034114,0.0,0.0
9,TRANSFER,1017675.69,C656258322,94756.94,0.0,C1271098857,231727.25,1602120.47
9,PAYMENT,4307.75,C52309229,0.0,0.0,M1329299317,0.0,0.0
9,TRANSFER,1908845.69,C1612840191,331963.0,0.0,C662736689,11982637.74,13733762.37
9,CASH_IN,84167.74,C710828236,52418.0,136585.74,C1582218261,19824.0,0.0
9,CASH_OUT,57355.31,C1490372654,50221.0,0.0,C1816672658,15910.0,67829.55
9,CASH_OUT,334795.57,C1275155606,9964.0,0.0,C1324196239,2618694.48,2714800.49
9,CASH_IN,267822.51,C598253549,10463.0,278285.51,C1513774273,11562.0,0.0
9,CASH_OUT,327922.67,C2057945940,150357.68,0.0,C1047863486,39.0,961409.89
9,PAYMENT,14369.91,C147808279,0.0,0.0,M1311518844,0.0,0.0
9,CASH_IN,217993.17,C689736099,55603.0,273596.17,C767904468,1791600.88,3260633.97
9,PAYMENT,8589.3,C496716983,159010.24,150420.95,M1856456907,0.0,0.0
9,CASH_OUT,43143.56,C1101478579,150420.95,107277.39,C1935726114,385335.33,154703.41
9,CASH_IN,159284.34,C213639861,45233.0,204517.34,C1663686815,0.0,0.0
9,PAYMENT,4136.81,C1258486113,204517.34,200380.53,M532091354,0.0,0.0
9,PAYMENT,11526.44,C1732104765,200380.53,188854.09,M885013029,0.0,0.0
9,CASH_OUT,449019.46,C1758790701,79835.0,0.0,C1620621442,416946.69,1745013.45
9,CASH_OUT,45260.99,C1338761516,3.0,0.0,C305355493,1148.0,0.0
9,PAYMENT,3346.34,C1190031058,95125.38,91779.04,M1942644024,0.0,0.0
9,TRANSFER,1593054.03,C863957760,91779.04,0.0,C576244244,2220487.73,5527591.89
9,TRANSFER,1617844.41,C590132930,0.0,0.0,C2040657244,2508050.91,4875641.22
9,TRANSFER,1547567.06,C377603211,0.0,0.0,C1269283129,4132830.67,6829021.69
9,TRANSFER,446596.87,C910332102,0.0,0.0,C1957884855,6165351.62,7318794.39
9,TRANSFER,1262560.58,C1918931965,0.0,0.0,C1464009366,2034423.52,2916085.91
9,TRANSFER,1714691.99,C876388821,0.0,0.0,C66497191,5953432.84,10155313.68
9,TRANSFER,1000667.35,C738299461,0.0,0.0,C531937621,1877199.98,2812088.21
9,TRANSFER,125932.45,C241692579,0.0,0.0,C1192446625,704845.5,1159482.31
9,TRANSFER,676860.44,C2028894953,0.0,0.0,C172409641,1101219.3,11629345.35
9,TRANSFER,481416.39,C697130536,0.0,0.0,C168356446,1705633.63,2150642.85
9,PAYMENT,12402.82,C165584634,31308.0,18905.18,M947217045,0.0,0.0
9,TRANSFER,1316580.53,C868707904,18905.18,0.0,C198862197,1994901.63,3597321.88
9,TRANSFER,504969.34,C1886919182,0.0,0.0,C486108916,1502204.0,2736502.48
9,TRANSFER,1571763.48,C221017013,0.0,0.0,C1260889084,2731193.68,4862046.85
9,TRANSFER,2343080.2,C517921103,0.0,0.0,C1325038895,3407889.29,6294231.57
9,CASH_OUT,232545.58,C383979962,30839.0,0.0,C1397244538,5526.0,211845.54
9,CASH_OUT,249738.38,C654037250,166063.72,0.0,C1854778591,0.0,1096239.5
9,CASH_OUT,7786.24,C1210363827,0.0,0.0,C36301444,410859.17,820653.98
9,CASH_OUT,512395.03,C542638937,0.0,0.0,C665576141,17152326.37,18422683.93
9,CASH_OUT,476424.12,C775469097,0.0,0.0,C1527452964,486482.39,0.0
9,CASH_OUT,216207.97,C1446190893,0.0,0.0,C989898681,682640.46,714847.95
9,CASH_OUT,175475.96,C998730607,0.0,0.0,C103357744,381487.88,882268.99
9,CASH_OUT,142334.47,C1537598861,0.0,0.0,C279730708,1018816.13,1333926.18
9,CASH_OUT,87057.87,C808970016,0.0,0.0,C131715991,409151.0,1553428.39
9,CASH_OUT,243106.3,C2125683836,0.0,0.0,C1760966565,3464760.85,3957232.6
9,CASH_OUT,101830.76,C2121243862,0.0,0.0,C1306274803,1614094.52,2102294.24
9,CASH_OUT,34329.26,C177379099,0.0,0.0,C586273406,753816.6,804367.83
9,CASH_OUT,8290.84,C85163918,0.0,0.0,C1461091531,55913.77,64204.61
9,CASH_OUT,187657.51,C1638368236,0.0,0.0,C1656764903,194553.0,993336.96
9,CASH_OUT,20826.56,C1663838754,0.0,0.0,C1699301595,515152.51,972882.0
9,CASH_OUT,95775.58,C2107130643,0.0,0.0,C637162992,201708.0,35771.82
9,CASH_OUT,2962.14,C1667873825,0.0,0.0,C280571438,34342.0,0.0
9,CASH_OUT,144242.09,C1049426755,0.0,0.0,C1137371968,4238782.0,6392871.31
9,DEBIT,8488.84,C1022602122,10908.0,2419.16,C1390913202,287509.03,1097334.14
9,PAYMENT,10679.78,C55371740,5143.0,0.0,M761973536,0.0,0.0
9,PAYMENT,18967.92,C1961196333,1032.0,0.0,M1433088448,0.0,0.0
9,CASH_OUT,109313.14,C838688438,384784.66,275471.51,C198210775,459005.03,951905.7
9,TRANSFER,148294.51,C1253417058,275471.51,127177.0,C2084129621,1975784.12,2848974.81
9,PAYMENT,746.41,C357991946,137965.0,137218.59,M423575633,0.0,0.0
9,PAYMENT,7005.42,C1122805038,977.0,0.0,M633191329,0.0,0.0
9,CASH_OUT,227812.2,C83496906,0.0,0.0,C762230705,14318.0,0.0
9,PAYMENT,19861.93,C1730476748,0.0,0.0,M1078392531,0.0,0.0
9,PAYMENT,3850.97,C149827017,6203.0,2352.03,M1556014913,0.0,0.0
9,CASH_IN,61667.09,C478971008,163536.0,225203.09,C2132821511,0.0,42095.31
9,PAYMENT,8672.8,C1795885484,12634.0,3961.2,M309522785,0.0,0.0
9,PAYMENT,14071.01,C962435201,3961.2,0.0,M1091412910,0.0,0.0
9,CASH_OUT,80001.26,C1928889418,140884.0,60882.74,C1794939476,2306013.31,4654774.36
9,CASH_OUT,309743.79,C2005179021,2038604.45,1728860.66,C1592657209,134.0,170322.96
9,TRANSFER,826537.33,C575184236,1728860.66,902323.34,C1608828840,3306499.49,3804478.11
9,CASH_OUT,513012.03,C242506328,126475.98,0.0,C439917369,1908134.06,3281696.04
9,PAYMENT,11708.16,C949507336,0.0,0.0,M1805381732,0.0,0.0
9,PAYMENT,2697.4,C224306054,0.0,0.0,M559193839,0.0,0.0
9,PAYMENT,17295.02,C1537126360,103010.95,85715.93,M1865575455,0.0,0.0
9,PAYMENT,1010.76,C394830060,85715.93,84705.16,M305063700,0.0,0.0
9,PAYMENT,10523.18,C1012951782,84705.16,74181.99,M1078901729,0.0,0.0
9,CASH_OUT,277154.76,C311684292,105080.0,0.0,C1854820399,141782.8,670483.69
9,PAYMENT,7737.24,C2011213765,33565.0,25827.76,M1214831749,0.0,0.0
9,CASH_IN,320451.67,C2102196186,12740.0,333191.67,C575335780,92391.85,31867.43
9,PAYMENT,26738.0,C1890898299,11211.0,0.0,M47765039,0.0,0.0
9,CASH_IN,2301.95,C207269381,74413.0,76714.95,C752853406,67869.0,733307.06
9,TRANSFER,1595061.49,C372406899,19999.0,0.0,C1360243494,418866.95,1873883.01
9,PAYMENT,12781.24,C1079729863,10.0,0.0,M83263821,0.0,0.0
9,PAYMENT,7043.24,C1560620368,0.0,0.0,M1491154273,0.0,0.0
9,PAYMENT,8923.88,C1112991196,47822.0,38898.12,M1914366002,0.0,0.0
9,PAYMENT,12344.44,C109126796,141716.0,129371.56,M1461338880,0.0,0.0
9,PAYMENT,5371.85,C571946042,14781.0,9409.15,M132715314,0.0,0.0
9,CASH_IN,252048.79,C147055111,945250.0,1197298.79,C1716895182,0.0,0.0
9,CASH_OUT,416256.29,C222601820,71287.63,0.0,C252760149,0.0,667185.2
9,CASH_OUT,12215.02,C376037674,0.0,0.0,C304147314,18928.41,31143.43
9,CASH_OUT,334828.54,C1507201110,0.0,0.0,C630921936,406296.58,1176197.17
9,CASH_OUT,507839.13,C1309803185,0.0,0.0,C582320549,2172414.31,3043193.06
9,CASH_OUT,187896.0,C1726746477,0.0,0.0,C358804045,785894.29,1199671.65
9,CASH_OUT,207391.39,C1070977579,0.0,0.0,C1712003741,1060123.86,2461381.45
9,CASH_OUT,184694.16,C1458053415,0.0,0.0,C1220228772,472437.63,19621.78
9,CASH_OUT,23124.9,C145860289,0.0,0.0,C1859125434,381704.9,455659.04
9,CASH_OUT,374610.07,C237000669,0.0,0.0,C1304046855,954128.85,1501429.06
9,CASH_OUT,235578.47,C536189112,0.0,0.0,C2037251990,5465397.42,5586094.46
9,CASH_OUT,302736.1,C134443896,0.0,0.0,C17441754,3353187.81,3860131.12
9,CASH_OUT,45711.87,C218188567,0.0,0.0,C2007792854,1023903.19,1521471.77
9,CASH_OUT,254277.47,C26438613,0.0,0.0,C911060536,418476.0,0.0
9,CASH_OUT,5619.18,C848298759,0.0,0.0,C1832624381,1626646.77,2257044.79
9,CASH_OUT,178375.49,C563818142,134513.8,0.0,C1339678445,0.0,79771.31
9,PAYMENT,10595.03,C650481737,0.0,0.0,M1016236679,0.0,0.0
9,PAYMENT,88.96,C245906985,0.0,0.0,M1983848124,0.0,0.0
9,PAYMENT,5799.36,C2096275434,0.0,0.0,M1419568193,0.0,0.0
9,PAYMENT,8705.55,C453693837,0.0,0.0,M365881006,0.0,0.0
9,PAYMENT,4796.65,C2099979826,0.0,0.0,M1319529274,0.0,0.0
9,PAYMENT,13850.26,C57495002,0.0,0.0,M1643393167,0.0,0.0
9,PAYMENT,1785.69,C1162510389,0.0,0.0,M944294941,0.0,0.0
9,PAYMENT,3801.51,C1369589075,0.0,0.0,M294811552,0.0,0.0
9,PAYMENT,1547.53,C13112975,0.0,0.0,M2115902127,0.0,0.0
9,PAYMENT,1873.78,C1037390050,0.0,0.0,M1064837007,0.0,0.0
9,PAYMENT,899.98,C2135165569,0.0,0.0,M1904323748,0.0,0.0
9,PAYMENT,8074.43,C1724166198,0.0,0.0,M431972102,0.0,0.0
9,PAYMENT,4267.82,C1190158002,0.0,0.0,M979906116,0.0,0.0
9,PAYMENT,1239.85,C2037283903,0.0,0.0,M441076603,0.0,0.0
9,PAYMENT,8383.6,C1577816910,0.0,0.0,M636132549,0.0,0.0
9,PAYMENT,9454.31,C804230083,0.0,0.0,M1731593430,0.0,0.0
9,PAYMENT,6648.49,C1696955037,0.0,0.0,M341368392,0.0,0.0
9,PAYMENT,8839.82,C1207580299,0.0,0.0,M272472598,0.0,0.0
9,PAYMENT,5867.89,C1577249566,0.0,0.0,M217764872,0.0,0.0
9,PAYMENT,17194.71,C438498674,0.0,0.0,M1723015434,0.0,0.0
9,PAYMENT,45102.44,C799046873,0.0,0.0,M1965074353,0.0,0.0
9,PAYMENT,393.68,C2015642882,0.0,0.0,M132157565,0.0,0.0
9,PAYMENT,11682.91,C722105068,0.0,0.0,M1533494547,0.0,0.0
9,CASH_OUT,398234.21,C28383016,690.0,0.0,C1224708806,9993.0,0.0
9,TRANSFER,1974319.06,C38870043,168103.26,0.0,C1437074823,519.91,2484314.3
9,CASH_OUT,245747.87,C2058654639,0.0,0.0,C1929097404,356461.19,565564.18
9,PAYMENT,6723.45,C463081015,157166.86,150443.41,M312169019,0.0,0.0
9,CASH_OUT,229701.53,C413148599,150443.41,0.0,C1436393926,1322930.84,744556.9
9,TRANSFER,1644108.79,C1180169447,1323.0,0.0,C333889992,30450.0,1576407.82
9,PAYMENT,5804.54,C225943980,0.0,0.0,M1169502387,0.0,0.0
9,PAYMENT,33844.25,C1554065455,2175887.3,2142043.06,M631771024,0.0,0.0
9,PAYMENT,5027.51,C367177800,2142043.06,2137015.55,M2034117359,0.0,0.0
9,PAYMENT,45162.87,C738952631,30049.0,0.0,M1236982569,0.0,0.0
9,PAYMENT,30863.42,C1239040678,4042.0,0.0,M1102802976,0.0,0.0
9,PAYMENT,26540.53,C837641117,30381.0,3840.47,M772904218,0.0,0.0
9,TRANSFER,2129148.56,C893730060,449362.0,0.0,C1393612077,11381.0,5392848.7
9,PAYMENT,18495.84,C803566068,889.0,0.0,M1968053790,0.0,0.0
9,CASH_OUT,247217.32,C1473641704,0.0,0.0,C1642006480,443453.35,426181.18
9,CASH_OUT,92600.26,C1264850499,10343.0,0.0,C177116515,4913.0,460184.44
9,CASH_OUT,452549.36,C1334490122,21142.0,0.0,C1382816537,0.0,954011.32
9,CASH_OUT,462446.42,C1253174539,345.0,0.0,C2108999811,0.0,182836.09
9,CASH_IN,602082.27,C855341577,148.0,602230.27,C1549680453,311564.31,0.0
9,PAYMENT,8353.68,C1506194459,602230.27,593876.6,M1140224461,0.0,0.0
9,CASH_OUT,61975.59,C107615501,90495.0,28519.41,C349092631,10105.0,13130.29
9,PAYMENT,28974.71,C1864895739,28519.41,0.0,M52562793,0.0,0.0
9,CASH_IN,135524.11,C1940548313,246622.54,382146.64,C1808242029,25420.0,3211.92
9,PAYMENT,23034.27,C624872412,382146.64,359112.38,M173950036,0.0,0.0
9,CASH_IN,253632.11,C422866741,29828.0,283460.11,C2057267258,241170.9,2882050.77
9,PAYMENT,25376.8,C963125864,359528.09,334151.29,M1784377010,0.0,0.0
9,PAYMENT,11995.9,C308280137,334151.29,322155.39,M673739760,0.0,0.0
9,CASH_OUT,407875.03,C1345023999,42034.0,0.0,C475271542,0.0,1029664.5
9,CASH_OUT,211758.31,C1639232950,0.0,0.0,C1872129696,297387.7,70473.08
9,PAYMENT,10143.95,C215785338,11811.0,1667.05,M1728109282,0.0,0.0
9,TRANSFER,317471.59,C1818170730,53677.0,0.0,C1673971173,1580054.48,2875667.18
9,TRANSFER,946442.45,C671220818,18482.0,0.0,C544535736,0.0,1554401.09
9,CASH_OUT,145258.51,C1087203687,107426.0,0.0,C692617782,205983.0,535.01
9,PAYMENT,12962.96,C561736790,12305.0,0.0,M891013462,0.0,0.0
9,CASH_OUT,57237.73,C218331955,24038.0,0.0,C2126920602,0.0,288632.71
9,CASH_OUT,138071.43,C640593317,122474.0,0.0,C430541828,10660.0,212960.49
9,TRANSFER,1375603.2,C1548582122,534.0,0.0,C1077045505,624496.61,3076286.67
9,PAYMENT,26517.82,C938954572,0.0,0.0,M557543522,0.0,0.0
9,PAYMENT,8484.62,C1923854949,0.0,0.0,M1169566454,0.0,0.0
9,TRANSFER,2733045.17,C1219919907,20243.0,0.0,C1196694338,2014708.07,5989071.91
9,TRANSFER,1881357.78,C854868279,0.0,0.0,C754244871,7956345.71,11326357.48
9,TRANSFER,752003.32,C493086102,0.0,0.0,C699026377,2441891.27,3213366.1
9,TRANSFER,1017826.03,C1769377110,0.0,0.0,C904861071,1071220.51,1954572.54
9,TRANSFER,954286.36,C364752835,0.0,0.0,C1761324386,3063129.34,3989534.27
